Video ID,Type,Video URL,Created Date,12/01/2025 Views,12/01/2025 Likes,12/01/2025 Comments,12/01/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares
7345295796876676394,Original,https://www.tiktok.com/@trueseamoss/video/7345295796876676394,03/12/2024,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25,142100,501,6,25
7345296283143343402,Original,https://www.tiktok.com/@trueseamoss/video/7345296283143343402,03/12/2024,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16,47300,79,6,16
7345297118950739243,Original,https://www.tiktok.com/@trueseamoss/video/7345297118950739243,03/12/2024,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122,302400,935,25,122
7345297917965585706,Original,https://www.tiktok.com/@trueseamoss/video/7345297917965585706,03/12/2024,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4,52500,57,3,4
7345298303254367530,Original,https://www.tiktok.com/@trueseamoss/video/7345298303254367530,03/12/2024,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12,39500,199,5,12
7345298730343615787,Original,https://www.tiktok.com/@trueseamoss/video/7345298730343615787,03/12/2024,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2,42700,78,2,2
7345299251985141038,Original,https://www.tiktok.com/@trueseamoss/video/7345299251985141038,03/12/2024,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14,58300,138,2,14
7345963109107911982,Original,https://www.tiktok.com/@trueseamoss/video/7345963109107911982,03/14/2024,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119,316800,3344,28,119
7347473767762890030,Original,https://www.tiktok.com/@trueseamoss/video/7347473767762890030,03/18/2024,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3,7820,13,1,3
7347474430223781162,Original,https://www.tiktok.com/@trueseamoss/video/7347474430223781162,03/18/2024,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13,35500,127,12,13
7347475822049004842,Original,https://www.tiktok.com/@trueseamoss/video/7347475822049004842,03/18/2024,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7,16400,32,0,7
