Video ID,Type,Video URL,Created Date,12/01/2025 Views,12/01/2025 Likes,12/01/2025 Comments,12/01/2025 Shares,12/02/2025 Views,12/02/2025 Likes,12/02/2025 Comments,12/02/2025 Shares,12/02/2025 Views.1,12/02/2025 Likes.1,12/02/2025 Comments.1,12/02/2025 Shares.1,12/02/2025 Views.2,12/02/2025 Likes.2,12/02/2025 Comments.2,12/02/2025 Shares.2,12/02/2025 Views.3,12/02/2025 Likes.3,12/02/2025 Comments.3,12/02/2025 Shares.3,12/02/2025 Views.4,12/02/2025 Likes.4,12/02/2025 Comments.4,12/02/2025 Shares.4,12/02/2025 Views.5,12/02/2025 Likes.5,12/02/2025 Comments.5,12/02/2025 Shares.5,12/02/2025 Views.6,12/02/2025 Likes.6,12/02/2025 Comments.6,12/02/2025 Shares.6,12/02/2025 Views.7,12/02/2025 Likes.7,12/02/2025 Comments.7,12/02/2025 Shares.7,12/02/2025 Views.8,12/02/2025 Likes.8,12/02/2025 Comments.8,12/02/2025 Shares.8,12/02/2025 Views.9,12/02/2025 Likes.9,12/02/2025 Comments.9,12/02/2025 Shares.9,12/02/2025 Views.10,12/02/2025 Likes.10,12/02/2025 Comments.10,12/02/2025 Shares.10,12/03/2025 Views,12/03/2025 Likes,12/03/2025 Comments,12/03/2025 Shares,12/03/2025 Views.1,12/03/2025 Likes.1,12/03/2025 Comments.1,12/03/2025 Shares.1,12/03/2025 Views.2,12/03/2025 Likes.2,12/03/2025 Comments.2,12/03/2025 Shares.2,12/03/2025 Views.3,12/03/2025 Likes.3,12/03/2025 Comments.3,12/03/2025 Shares.3,12/03/2025 Views.4,12/03/2025 Likes.4,12/03/2025 Comments.4,12/03/2025 Shares.4,12/03/2025 Views.5,12/03/2025 Likes.5,12/03/2025 Comments.5,12/03/2025 Shares.5,12/03/2025 Views.6,12/03/2025 Likes.6,12/03/2025 Comments.6,12/03/2025 Shares.6,12/03/2025 Views.7,12/03/2025 Likes.7,12/03/2025 Comments.7,12/03/2025 Shares.7,12/03/2025 Views.8,12/03/2025 Likes.8,12/03/2025 Comments.8,12/03/2025 Shares.8,12/03/2025 Views.9,12/03/2025 Likes.9,12/03/2025 Comments.9,12/03/2025 Shares.9,12/03/2025 Views.10,12/03/2025 Likes.10,12/03/2025 Comments.10,12/03/2025 Shares.10,12/04/2025 Views,12/04/2025 Likes,12/04/2025 Comments,12/04/2025 Shares,12/04/2025 Views.1,12/04/2025 Likes.1,12/04/2025 Comments.1,12/04/2025 Shares.1,12/04/2025 Views.2,12/04/2025 Likes.2,12/04/2025 Comments.2,12/04/2025 Shares.2,12/04/2025 Views.3,12/04/2025 Likes.3,12/04/2025 Comments.3,12/04/2025 Shares.3,12/04/2025 Views.4,12/04/2025 Likes.4,12/04/2025 Comments.4,12/04/2025 Shares.4,12/04/2025 Views.5,12/04/2025 Likes.5,12/04/2025 Comments.5,12/04/2025 Shares.5,12/04/2025 Views.6,12/04/2025 Likes.6,12/04/2025 Comments.6,12/04/2025 Shares.6,12/04/2025 Views.7,12/04/2025 Likes.7,12/04/2025 Comments.7,12/04/2025 Shares.7,12/04/2025 Views.8,12/04/2025 Likes.8,12/04/2025 Comments.8,12/04/2025 Shares.8,12/04/2025 Views.9,12/04/2025 Likes.9,12/04/2025 Comments.9,12/04/2025 Shares.9,12/04/2025 Views.10,12/04/2025 Likes.10,12/04/2025 Comments.10,12/04/2025 Shares.10,12/04/2025 Views.11,12/04/2025 Likes.11,12/04/2025 Comments.11,12/04/2025 Shares.11,12/05/2025 Views,12/05/2025 Likes,12/05/2025 Comments,12/05/2025 Shares,12/05/2025 Views.1,12/05/2025 Likes.1,12/05/2025 Comments.1,12/05/2025 Shares.1,12/05/2025 Views.2,12/05/2025 Likes.2,12/05/2025 Comments.2,12/05/2025 Shares.2,12/05/2025 Views.3,12/05/2025 Likes.3,12/05/2025 Comments.3,12/05/2025 Shares.3,12/05/2025 Views.4,12/05/2025 Likes.4,12/05/2025 Comments.4,12/05/2025 Shares.4,12/05/2025 Views.5,12/05/2025 Likes.5,12/05/2025 Comments.5,12/05/2025 Shares.5,12/05/2025 Views.6,12/05/2025 Likes.6,12/05/2025 Comments.6,12/05/2025 Shares.6,12/05/2025 Views.7,12/05/2025 Likes.7,12/05/2025 Comments.7,12/05/2025 Shares.7,12/05/2025 Views.8,12/05/2025 Likes.8,12/05/2025 Comments.8,12/05/2025 Shares.8,12/05/2025 Views.9,12/05/2025 Likes.9,12/05/2025 Comments.9,12/05/2025 Shares.9,12/05/2025 Views.10,12/05/2025 Likes.10,12/05/2025 Comments.10,12/05/2025 Shares.10,12/06/2025 Views,12/06/2025 Likes,12/06/2025 Comments,12/06/2025 Shares,12/06/2025 Views.1,12/06/2025 Likes.1,12/06/2025 Comments.1,12/06/2025 Shares.1,12/06/2025 Views.2,12/06/2025 Likes.2,12/06/2025 Comments.2,12/06/2025 Shares.2,12/06/2025 Views.3,12/06/2025 Likes.3,12/06/2025 Comments.3,12/06/2025 Shares.3,12/06/2025 Views.4,12/06/2025 Likes.4,12/06/2025 Comments.4,12/06/2025 Shares.4,12/06/2025 Views.5,12/06/2025 Likes.5,12/06/2025 Comments.5,12/06/2025 Shares.5,12/06/2025 Views.6,12/06/2025 Likes.6,12/06/2025 Comments.6,12/06/2025 Shares.6,12/06/2025 Views.7,12/06/2025 Likes.7,12/06/2025 Comments.7,12/06/2025 Shares.7,12/06/2025 Views.8,12/06/2025 Likes.8,12/06/2025 Comments.8,12/06/2025 Shares.8,12/06/2025 Views.9,12/06/2025 Likes.9,12/06/2025 Comments.9,12/06/2025 Shares.9,12/06/2025 Views.10,12/06/2025 Likes.10,12/06/2025 Comments.10,12/06/2025 Shares.10,12/06/2025 Views.11,12/06/2025 Likes.11,12/06/2025 Comments.11,12/06/2025 Shares.11,12/07/2025 Views,12/07/2025 Likes,12/07/2025 Comments,12/07/2025 Shares,12/07/2025 Views.1,12/07/2025 Likes.1,12/07/2025 Comments.1,12/07/2025 Shares.1,12/07/2025 Views.2,12/07/2025 Likes.2,12/07/2025 Comments.2,12/07/2025 Shares.2,12/07/2025 Views.3,12/07/2025 Likes.3,12/07/2025 Comments.3,12/07/2025 Shares.3,12/07/2025 Views.4,12/07/2025 Likes.4,12/07/2025 Comments.4,12/07/2025 Shares.4,12/07/2025 Views.5,12/07/2025 Likes.5,12/07/2025 Comments.5,12/07/2025 Shares.5,12/07/2025 Views.6,12/07/2025 Likes.6,12/07/2025 Comments.6,12/07/2025 Shares.6,12/07/2025 Views.7,12/07/2025 Likes.7,12/07/2025 Comments.7,12/07/2025 Shares.7,12/07/2025 Views.8,12/07/2025 Likes.8,12/07/2025 Comments.8,12/07/2025 Shares.8,12/07/2025 Views.9,12/07/2025 Likes.9,12/07/2025 Comments.9,12/07/2025 Shares.9,12/07/2025 Views.10,12/07/2025 Likes.10,12/07/2025 Comments.10,12/07/2025 Shares.10,12/07/2025 Views.11,12/07/2025 Likes.11,12/07/2025 Comments.11,12/07/2025 Shares.11,12/08/2025 Views,12/08/2025 Likes,12/08/2025 Comments,12/08/2025 Shares,12/08/2025 Views.1,12/08/2025 Likes.1,12/08/2025 Comments.1,12/08/2025 Shares.1,12/08/2025 Views.2,12/08/2025 Likes.2,12/08/2025 Comments.2,12/08/2025 Shares.2,12/08/2025 Views.3,12/08/2025 Likes.3,12/08/2025 Comments.3,12/08/2025 Shares.3,12/08/2025 Views.4,12/08/2025 Likes.4,12/08/2025 Comments.4,12/08/2025 Shares.4,12/08/2025 Views.5,12/08/2025 Likes.5,12/08/2025 Comments.5,12/08/2025 Shares.5,12/08/2025 Views.6,12/08/2025 Likes.6,12/08/2025 Comments.6,12/08/2025 Shares.6,12/08/2025 Views.7,12/08/2025 Likes.7,12/08/2025 Comments.7,12/08/2025 Shares.7,12/08/2025 Views.8,12/08/2025 Likes.8,12/08/2025 Comments.8,12/08/2025 Shares.8,12/08/2025 Views.9,12/08/2025 Likes.9,12/08/2025 Comments.9,12/08/2025 Shares.9,12/08/2025 Views.10,12/08/2025 Likes.10,12/08/2025 Comments.10,12/08/2025 Shares.10,12/08/2025 Views.11,12/08/2025 Likes.11,12/08/2025 Comments.11,12/08/2025 Shares.11,12/09/2025 Views,12/09/2025 Likes,12/09/2025 Comments,12/09/2025 Shares,12/09/2025 Views.1,12/09/2025 Likes.1,12/09/2025 Comments.1,12/09/2025 Shares.1,12/09/2025 Views.2,12/09/2025 Likes.2,12/09/2025 Comments.2,12/09/2025 Shares.2,12/09/2025 Views.3,12/09/2025 Likes.3,12/09/2025 Comments.3,12/09/2025 Shares.3,12/09/2025 Views.4,12/09/2025 Likes.4,12/09/2025 Comments.4,12/09/2025 Shares.4,12/09/2025 Views.5,12/09/2025 Likes.5,12/09/2025 Comments.5,12/09/2025 Shares.5,12/09/2025 Views.6,12/09/2025 Likes.6,12/09/2025 Comments.6,12/09/2025 Shares.6,12/09/2025 Views.7,12/09/2025 Likes.7,12/09/2025 Comments.7,12/09/2025 Shares.7,12/09/2025 Views.8,12/09/2025 Likes.8,12/09/2025 Comments.8,12/09/2025 Shares.8,12/09/2025 Views.9,12/09/2025 Likes.9,12/09/2025 Comments.9,12/09/2025 Shares.9,12/09/2025 Views.10,12/09/2025 Likes.10,12/09/2025 Comments.10,12/09/2025 Shares.10,12/09/2025 Views.11,12/09/2025 Likes.11,12/09/2025 Comments.11,12/09/2025 Shares.11,12/10/2025 Views,12/10/2025 Likes,12/10/2025 Comments,12/10/2025 Shares,12/10/2025 Views.1,12/10/2025 Likes.1,12/10/2025 Comments.1,12/10/2025 Shares.1,12/10/2025 Views.2,12/10/2025 Likes.2,12/10/2025 Comments.2,12/10/2025 Shares.2,12/10/2025 Views.3,12/10/2025 Likes.3,12/10/2025 Comments.3,12/10/2025 Shares.3,12/10/2025 Views.4,12/10/2025 Likes.4,12/10/2025 Comments.4,12/10/2025 Shares.4,12/10/2025 Views.5,12/10/2025 Likes.5,12/10/2025 Comments.5,12/10/2025 Shares.5,12/10/2025 Views.6,12/10/2025 Likes.6,12/10/2025 Comments.6,12/10/2025 Shares.6,12/10/2025 Views.7,12/10/2025 Likes.7,12/10/2025 Comments.7,12/10/2025 Shares.7,12/10/2025 Views.8,12/10/2025 Likes.8,12/10/2025 Comments.8,12/10/2025 Shares.8,12/10/2025 Views.9,12/10/2025 Likes.9,12/10/2025 Comments.9,12/10/2025 Shares.9,12/10/2025 Views.10,12/10/2025 Likes.10,12/10/2025 Comments.10,12/10/2025 Shares.10,12/10/2025 Views.11,12/10/2025 Likes.11,12/10/2025 Comments.11,12/10/2025 Shares.11
7400175263889378590,Original,https://www.tiktok.com/@herbalvineyards/video/7400175263889378590,08/07/2024,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400.0,310.0,17.0,56.0,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56,21400,310,17,56
7400476457333460255,Original,https://www.tiktok.com/@herbalvineyards/video/7400476457333460255,08/07/2024,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6955.0,314.0,740.0,854400.0,6956.0,314.0,740.0,854400.0,6956.0,314.0,740.0,854400.0,6956.0,314.0,740.0,854400.0,6956.0,314.0,740.0,854400.0,6956.0,314.0,740.0,854400.0,6957.0,314.0,740.0,854400.0,6957.0,314.0,740.0,854400.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500.0,6957.0,314.0,740.0,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740,854500,6958,314,740
7400870632294010143,Original,https://www.tiktok.com/@herbalvineyards/video/7400870632294010143,08/09/2024,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44600.0,473.0,15.0,60.0,44700.0,473.0,15.0,60.0,44700.0,473.0,15.0,60.0,44700.0,473.0,15.0,60.0,44700.0,473.0,15.0,60.0,44700.0,473.0,15.0,60.0,44700.0,473.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700.0,474.0,15.0,60.0,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60,44700,474,15,60
7401197319611288863,Original,https://www.tiktok.com/@herbalvineyards/video/7401197319611288863,08/09/2024,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,78.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,785.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500.0,786.0,21.0,79.0,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79,103500,786,21,79
7415980298665594158,Original,https://www.tiktok.com/@herbalvineyards/video/7415980298665594158,09/18/2024,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,207.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17700.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800.0,208.0,6.0,20.0,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20,17800,208,6,20
